Date,Time,AM_PM,Temp
2020-01-07,6:30:00,AM,18.616
2020-01-07,6:40:00,AM,18.616
2020-01-07,6:50:00,AM,18.616
2020-01-07,7:00:00,AM,18.616
2020-01-07,7:10:00,AM,18.616
2020-01-07,7:20:00,AM,18.616
2020-01-07,7:30:00,AM,18.616
2020-01-07,7:40:00,AM,18.616
2020-01-07,7:50:00,AM,18.616
2020-01-07,8:00:00,AM,18.616
2020-01-07,8:10:00,AM,18.711
2020-01-07,8:20:00,AM,18.806
2020-01-07,8:30:00,AM,18.806
2020-01-07,8:40:00,AM,18.901
2020-01-07,8:50:00,AM,18.901
2020-01-07,9:00:00,AM,18.901
2020-01-07,9:10:00,AM,18.996
2020-01-07,9:20:00,AM,18.901
2020-01-07,9:30:00,AM,18.996
2020-01-07,9:40:00,AM,18.996
2020-01-07,9:50:00,AM,18.996
2020-01-07,10:00:00,AM,18.996
2020-01-07,10:10:00,AM,18.996
2020-01-07,10:20:00,AM,18.996
2020-01-07,10:30:00,AM,18.806
2020-01-07,10:40:00,AM,18.616
2020-01-07,10:50:00,AM,18.236
2020-01-07,11:00:00,AM,17.95
2020-01-07,11:10:00,AM,17.855
2020-01-07,11:20:00,AM,17.855
2020-01-07,11:30:00,AM,17.855
2020-01-07,11:40:00,AM,17.855
2020-01-07,11:50:00,AM,17.76
2020-01-07,12:00:00,PM,17.76
2020-01-07,12:10:00,PM,17.76
2020-01-07,12:20:00,PM,17.76
2020-01-07,12:30:00,PM,17.76
2020-01-07,12:40:00,PM,17.76
2020-01-07,12:50:00,PM,17.76
2020-01-07,1:00:00,PM,17.76
2020-01-07,1:10:00,PM,17.76
2020-01-07,1:20:00,PM,17.76
2020-01-07,1:30:00,PM,17.76
2020-01-07,1:40:00,PM,17.76
2020-01-07,1:50:00,PM,17.76
2020-01-07,2:00:00,PM,17.76
2020-01-07,2:10:00,PM,17.76
2020-01-07,2:20:00,PM,17.76
2020-01-07,2:30:00,PM,17.76
2020-01-07,2:40:00,PM,17.76
2020-01-07,2:50:00,PM,17.855
2020-01-07,3:00:00,PM,17.855
2020-01-07,3:10:00,PM,17.855
2020-01-07,3:20:00,PM,17.855
2020-01-07,3:30:00,PM,17.855
2020-01-07,3:40:00,PM,17.855
2020-01-07,3:50:00,PM,17.855
2020-01-07,4:00:00,PM,17.855
2020-01-07,4:10:00,PM,17.855
2020-01-07,4:20:00,PM,17.855
2020-01-07,4:30:00,PM,17.855
2020-01-07,4:40:00,PM,17.855
2020-01-07,4:50:00,PM,17.855
2020-01-07,5:00:00,PM,17.855
2020-01-07,5:10:00,PM,17.855
2020-01-07,5:20:00,PM,17.855
2020-01-07,5:30:00,PM,17.855
2020-01-07,5:40:00,PM,17.855
2020-01-07,5:50:00,PM,17.855
2020-01-07,6:00:00,PM,17.855
2020-01-07,6:10:00,PM,17.855
2020-01-07,6:20:00,PM,17.855
2020-01-07,6:30:00,PM,17.855
2020-01-07,6:40:00,PM,17.855
2020-01-07,6:50:00,PM,17.76
2020-01-07,7:00:00,PM,17.76
2020-01-07,7:10:00,PM,17.76
2020-01-07,7:20:00,PM,17.76
2020-01-07,7:30:00,PM,17.76
2020-01-07,7:40:00,PM,17.76
2020-01-07,7:50:00,PM,17.76
2020-01-07,8:00:00,PM,17.76
2020-01-07,8:10:00,PM,17.76
2020-01-07,8:20:00,PM,17.76
2020-01-07,8:30:00,PM,17.76
2020-01-07,8:40:00,PM,17.76
2020-01-07,8:50:00,PM,17.76
2020-01-07,9:00:00,PM,17.76
2020-01-07,9:10:00,PM,17.76
2020-01-07,9:20:00,PM,17.76
2020-01-07,9:30:00,PM,17.76
2020-01-07,9:40:00,PM,17.665
2020-01-07,9:50:00,PM,17.665
2020-01-07,10:00:00,PM,17.665
2020-01-07,10:10:00,PM,17.665
2020-01-07,10:20:00,PM,17.665
2020-01-07,10:30:00,PM,17.665
2020-01-07,10:40:00,PM,17.665
2020-01-07,10:50:00,PM,17.665
2020-01-07,11:00:00,PM,17.76
2020-01-07,11:10:00,PM,17.76
2020-01-07,11:20:00,PM,17.76
2020-01-07,11:30:00,PM,17.76
2020-01-07,11:40:00,PM,17.76
2020-01-07,11:50:00,PM,17.665
2020-01-08,12:00:00,AM,17.665
2020-01-08,12:10:00,AM,17.665
2020-01-08,12:20:00,AM,17.665
2020-01-08,12:30:00,AM,17.665
2020-01-08,12:40:00,AM,17.665
2020-01-08,12:50:00,AM,17.665
2020-01-08,1:00:00,AM,17.665
2020-01-08,1:10:00,AM,17.665
2020-01-08,1:20:00,AM,17.665
2020-01-08,1:30:00,AM,17.665
2020-01-08,1:40:00,AM,17.665
2020-01-08,1:50:00,AM,17.665
2020-01-08,2:00:00,AM,17.665
2020-01-08,2:10:00,AM,17.665
2020-01-08,2:20:00,AM,17.665
2020-01-08,2:30:00,AM,17.665
2020-01-08,2:40:00,AM,17.665
2020-01-08,2:50:00,AM,17.665
2020-01-08,3:00:00,AM,17.76
2020-01-08,3:10:00,AM,17.665
2020-01-08,3:20:00,AM,17.76
2020-01-08,3:30:00,AM,17.76
2020-01-08,3:40:00,AM,17.76
2020-01-08,3:50:00,AM,17.76
2020-01-08,4:00:00,AM,17.76
2020-01-08,4:10:00,AM,17.76
2020-01-08,4:20:00,AM,17.76
2020-01-08,4:30:00,AM,17.855
2020-01-08,4:40:00,AM,17.855
2020-01-08,4:50:00,AM,17.855
2020-01-08,5:00:00,AM,17.855
2020-01-08,5:10:00,AM,17.855
2020-01-08,5:20:00,AM,17.95
2020-01-08,5:30:00,AM,17.95
2020-01-08,5:40:00,AM,17.95
2020-01-08,5:50:00,AM,17.95
2020-01-08,6:00:00,AM,18.045
2020-01-08,6:10:00,AM,18.045
2020-01-08,6:20:00,AM,18.045
2020-01-08,6:30:00,AM,18.045
2020-01-08,6:40:00,AM,18.045
2020-01-08,6:50:00,AM,18.14
2020-01-08,7:00:00,AM,18.14
2020-01-08,7:10:00,AM,18.14
2020-01-08,7:20:00,AM,18.14
2020-01-08,7:30:00,AM,18.14
2020-01-08,7:40:00,AM,18.236
2020-01-08,7:50:00,AM,18.236
2020-01-08,8:00:00,AM,18.236
2020-01-08,8:10:00,AM,18.236
2020-01-08,8:20:00,AM,18.331
2020-01-08,8:30:00,AM,18.331
2020-01-08,8:40:00,AM,18.426
2020-01-08,8:50:00,AM,18.426
2020-01-08,9:00:00,AM,18.426
2020-01-08,9:10:00,AM,18.521
2020-01-08,9:20:00,AM,18.521
2020-01-08,9:30:00,AM,18.521
2020-01-08,9:40:00,AM,18.521
2020-01-08,9:50:00,AM,18.521
2020-01-08,10:00:00,AM,18.521
2020-01-08,10:10:00,AM,18.521
2020-01-08,10:20:00,AM,18.521
2020-01-08,10:30:00,AM,18.521
2020-01-08,10:40:00,AM,18.521
2020-01-08,10:50:00,AM,18.521
2020-01-08,11:00:00,AM,18.616
2020-01-08,11:10:00,AM,18.616
2020-01-08,11:20:00,AM,18.616
2020-01-08,11:30:00,AM,18.616
2020-01-08,11:40:00,AM,18.521
2020-01-08,11:50:00,AM,18.521
2020-01-08,12:00:00,PM,18.426
2020-01-08,12:10:00,PM,18.426
2020-01-08,12:20:00,PM,18.426
2020-01-08,12:30:00,PM,18.426
2020-01-08,12:40:00,PM,18.426
2020-01-08,12:50:00,PM,18.426
2020-01-08,1:00:00,PM,18.426
2020-01-08,1:10:00,PM,18.426
2020-01-08,1:20:00,PM,18.426
2020-01-08,1:30:00,PM,18.426
2020-01-08,1:40:00,PM,18.426
2020-01-08,1:50:00,PM,18.426
2020-01-08,2:00:00,PM,18.426
2020-01-08,2:10:00,PM,18.426
2020-01-08,2:20:00,PM,18.426
2020-01-08,2:30:00,PM,18.426
2020-01-08,2:40:00,PM,18.426
2020-01-08,2:50:00,PM,18.426
2020-01-08,3:00:00,PM,18.426
2020-01-08,3:10:00,PM,18.426
2020-01-08,3:20:00,PM,18.426
2020-01-08,3:30:00,PM,18.426
2020-01-08,3:40:00,PM,18.426
2020-01-08,3:50:00,PM,18.426
2020-01-08,4:00:00,PM,18.426
2020-01-08,4:10:00,PM,18.331
2020-01-08,4:20:00,PM,18.426
2020-01-08,4:30:00,PM,18.331
2020-01-08,4:40:00,PM,18.426
2020-01-08,4:50:00,PM,18.331
2020-01-08,5:00:00,PM,18.331
2020-01-08,5:10:00,PM,18.331
2020-01-08,5:20:00,PM,18.331
2020-01-08,5:30:00,PM,18.331
2020-01-08,5:40:00,PM,18.331
2020-01-08,5:50:00,PM,18.331
2020-01-08,6:00:00,PM,18.236
2020-01-08,6:10:00,PM,18.331
2020-01-08,6:20:00,PM,18.236
2020-01-08,6:30:00,PM,18.236
2020-01-08,6:40:00,PM,18.236
2020-01-08,6:50:00,PM,18.236
2020-01-08,7:00:00,PM,18.236
2020-01-08,7:10:00,PM,18.236
2020-01-08,7:20:00,PM,18.236
2020-01-08,7:30:00,PM,18.236
2020-01-08,7:40:00,PM,18.236
2020-01-08,7:50:00,PM,18.236
2020-01-08,8:00:00,PM,18.236
2020-01-08,8:10:00,PM,18.236
2020-01-08,8:20:00,PM,18.14
2020-01-08,8:30:00,PM,18.14
2020-01-08,8:40:00,PM,18.14
2020-01-08,8:50:00,PM,18.045
2020-01-08,9:00:00,PM,18.14
2020-01-08,9:10:00,PM,18.045
2020-01-08,9:20:00,PM,18.045
2020-01-08,9:30:00,PM,18.045
2020-01-08,9:40:00,PM,18.045
2020-01-08,9:50:00,PM,17.95
2020-01-08,10:00:00,PM,17.95
2020-01-08,10:10:00,PM,17.95
2020-01-08,10:20:00,PM,17.95
2020-01-08,10:30:00,PM,17.95
2020-01-08,10:40:00,PM,17.95
2020-01-08,10:50:00,PM,17.855
2020-01-08,11:00:00,PM,17.855
2020-01-08,11:10:00,PM,17.855
2020-01-08,11:20:00,PM,17.855
2020-01-08,11:30:00,PM,17.855
2020-01-08,11:40:00,PM,17.855
2020-01-08,11:50:00,PM,17.855
2020-01-09,12:00:00,AM,17.855
2020-01-09,12:10:00,AM,17.855
2020-01-09,12:20:00,AM,17.76
2020-01-09,12:30:00,AM,17.855
2020-01-09,12:40:00,AM,17.76
2020-01-09,12:50:00,AM,17.76
2020-01-09,1:00:00,AM,17.76
2020-01-09,1:10:00,AM,17.76
2020-01-09,1:20:00,AM,17.76
2020-01-09,1:30:00,AM,17.76
2020-01-09,1:40:00,AM,17.665
2020-01-09,1:50:00,AM,17.665
2020-01-09,2:00:00,AM,17.665
2020-01-09,2:10:00,AM,17.665
2020-01-09,2:20:00,AM,17.665
2020-01-09,2:30:00,AM,17.665
2020-01-09,2:40:00,AM,17.665
2020-01-09,2:50:00,AM,17.665
2020-01-09,3:00:00,AM,17.665
2020-01-09,3:10:00,AM,17.665
2020-01-09,3:20:00,AM,17.665
2020-01-09,3:30:00,AM,17.57
2020-01-09,3:40:00,AM,17.57
2020-01-09,3:50:00,AM,17.57
2020-01-09,4:00:00,AM,17.57
2020-01-09,4:10:00,AM,17.57
2020-01-09,4:20:00,AM,17.665
2020-01-09,4:30:00,AM,17.57
2020-01-09,4:40:00,AM,17.57
2020-01-09,4:50:00,AM,17.57
2020-01-09,5:00:00,AM,17.57
2020-01-09,5:10:00,AM,17.57
2020-01-09,5:20:00,AM,17.57
2020-01-09,5:30:00,AM,17.57
2020-01-09,5:40:00,AM,17.57
2020-01-09,5:50:00,AM,17.57
2020-01-09,6:00:00,AM,17.57
2020-01-09,6:10:00,AM,17.57
2020-01-09,6:20:00,AM,17.57
2020-01-09,6:30:00,AM,17.57
2020-01-09,6:40:00,AM,17.57
2020-01-09,6:50:00,AM,17.57
2020-01-09,7:00:00,AM,17.57
2020-01-09,7:10:00,AM,17.57
2020-01-09,7:20:00,AM,17.57
2020-01-09,7:30:00,AM,17.57
2020-01-09,7:40:00,AM,17.57
2020-01-09,7:50:00,AM,17.57
2020-01-09,8:00:00,AM,17.57
2020-01-09,8:10:00,AM,17.57
2020-01-09,8:20:00,AM,17.665
2020-01-09,8:30:00,AM,17.665
2020-01-09,8:40:00,AM,17.76
2020-01-09,8:50:00,AM,17.76
2020-01-09,9:00:00,AM,17.76
2020-01-09,9:10:00,AM,17.76
2020-01-09,9:20:00,AM,17.76
2020-01-09,9:30:00,AM,17.76
2020-01-09,9:40:00,AM,17.665
2020-01-09,9:50:00,AM,17.665
2020-01-09,10:00:00,AM,17.57
2020-01-09,10:10:00,AM,17.57
2020-01-09,10:20:00,AM,17.57
2020-01-09,10:30:00,AM,17.57
2020-01-09,10:40:00,AM,17.57
2020-01-09,10:50:00,AM,17.665
2020-01-09,11:00:00,AM,17.57
2020-01-09,11:10:00,AM,17.57
2020-01-09,11:20:00,AM,17.57
2020-01-09,11:30:00,AM,17.665
2020-01-09,11:40:00,AM,17.57
2020-01-09,11:50:00,AM,17.57
2020-01-09,12:00:00,PM,17.57
2020-01-09,12:10:00,PM,17.57
2020-01-09,12:20:00,PM,17.57
2020-01-09,12:30:00,PM,17.475
2020-01-09,12:40:00,PM,17.57
2020-01-09,12:50:00,PM,17.57
2020-01-09,1:00:00,PM,17.57
2020-01-09,1:10:00,PM,17.57
2020-01-09,1:20:00,PM,17.57
2020-01-09,1:30:00,PM,17.57
2020-01-09,1:40:00,PM,17.57
2020-01-09,1:50:00,PM,17.57
2020-01-09,2:00:00,PM,17.57
2020-01-09,2:10:00,PM,17.665
2020-01-09,2:20:00,PM,17.665
2020-01-09,2:30:00,PM,17.57
2020-01-09,2:40:00,PM,17.665
2020-01-09,2:50:00,PM,17.665
2020-01-09,3:00:00,PM,17.665
2020-01-09,3:10:00,PM,17.665
2020-01-09,3:20:00,PM,17.665
2020-01-09,3:30:00,PM,17.665
2020-01-09,3:40:00,PM,17.665
2020-01-09,3:50:00,PM,17.665
2020-01-09,4:00:00,PM,17.665
2020-01-09,4:10:00,PM,17.665
2020-01-09,4:20:00,PM,17.76
2020-01-09,4:30:00,PM,17.76
2020-01-09,4:40:00,PM,17.665
2020-01-09,4:50:00,PM,17.76
2020-01-09,5:00:00,PM,17.665
2020-01-09,5:10:00,PM,17.665
2020-01-09,5:20:00,PM,17.76
2020-01-09,5:30:00,PM,17.665
2020-01-09,5:40:00,PM,17.665
2020-01-09,5:50:00,PM,17.665
2020-01-09,6:00:00,PM,17.665
2020-01-09,6:10:00,PM,17.665
2020-01-09,6:20:00,PM,17.76
2020-01-09,6:30:00,PM,17.665
2020-01-09,6:40:00,PM,17.665
2020-01-09,6:50:00,PM,17.76
2020-01-09,7:00:00,PM,17.76
2020-01-09,7:10:00,PM,17.76
2020-01-09,7:20:00,PM,17.76
2020-01-09,7:30:00,PM,17.76
2020-01-09,7:40:00,PM,17.76
2020-01-09,7:50:00,PM,17.76
2020-01-09,8:00:00,PM,17.76
2020-01-09,8:10:00,PM,17.76
2020-01-09,8:20:00,PM,17.76
2020-01-09,8:30:00,PM,17.76
2020-01-09,8:40:00,PM,17.855
2020-01-09,8:50:00,PM,17.855
2020-01-09,9:00:00,PM,17.855
2020-01-09,9:10:00,PM,17.76
2020-01-09,9:20:00,PM,17.76
2020-01-09,9:30:00,PM,17.76
2020-01-09,9:40:00,PM,17.855
2020-01-09,9:50:00,PM,17.76
2020-01-09,10:00:00,PM,17.76
2020-01-09,10:10:00,PM,17.76
2020-01-09,10:20:00,PM,17.76
2020-01-09,10:30:00,PM,17.76
2020-01-09,10:40:00,PM,17.76
2020-01-09,10:50:00,PM,17.76
2020-01-09,11:00:00,PM,17.76
2020-01-09,11:10:00,PM,17.76
2020-01-09,11:20:00,PM,17.665
2020-01-09,11:30:00,PM,17.665
2020-01-09,11:40:00,PM,17.665
2020-01-09,11:50:00,PM,17.665
2020-01-10,12:00:00,AM,17.665
2020-01-10,12:10:00,AM,17.665
2020-01-10,12:20:00,AM,17.665
2020-01-10,12:30:00,AM,17.665
2020-01-10,12:40:00,AM,17.57
2020-01-10,12:50:00,AM,17.57
2020-01-10,1:00:00,AM,17.57
2020-01-10,1:10:00,AM,17.57
2020-01-10,1:20:00,AM,17.57
2020-01-10,1:30:00,AM,17.57
2020-01-10,1:40:00,AM,17.475
2020-01-10,1:50:00,AM,17.475
2020-01-10,2:00:00,AM,17.475
2020-01-10,2:10:00,AM,17.475
2020-01-10,2:20:00,AM,17.475
2020-01-10,2:30:00,AM,17.475
2020-01-10,2:40:00,AM,17.475
2020-01-10,2:50:00,AM,17.475
2020-01-10,3:00:00,AM,17.475
2020-01-10,3:10:00,AM,17.57
2020-01-10,3:20:00,AM,17.57
2020-01-10,3:30:00,AM,17.57
2020-01-10,3:40:00,AM,17.57
2020-01-10,3:50:00,AM,17.57
2020-01-10,4:00:00,AM,17.57
2020-01-10,4:10:00,AM,17.57
2020-01-10,4:20:00,AM,17.665
2020-01-10,4:30:00,AM,17.665
2020-01-10,4:40:00,AM,17.665
2020-01-10,4:50:00,AM,17.665
2020-01-10,5:00:00,AM,17.665
2020-01-10,5:10:00,AM,17.76
2020-01-10,5:20:00,AM,17.76
2020-01-10,5:30:00,AM,17.76
2020-01-10,5:40:00,AM,17.76
2020-01-10,5:50:00,AM,17.76
2020-01-10,6:00:00,AM,17.76
2020-01-10,6:10:00,AM,17.76
2020-01-10,6:20:00,AM,17.76
2020-01-10,6:30:00,AM,17.76
2020-01-10,6:40:00,AM,17.76
2020-01-10,6:50:00,AM,17.76
2020-01-10,7:00:00,AM,17.855
2020-01-10,7:10:00,AM,17.855
2020-01-10,7:20:00,AM,17.855
2020-01-10,7:30:00,AM,17.855
2020-01-10,7:40:00,AM,17.855
2020-01-10,7:50:00,AM,17.855
2020-01-10,8:00:00,AM,17.855
2020-01-10,8:10:00,AM,17.855
2020-01-10,8:20:00,AM,17.95
2020-01-10,8:30:00,AM,17.95
2020-01-10,8:40:00,AM,17.95
2020-01-10,8:50:00,AM,18.045
2020-01-10,9:00:00,AM,18.045
2020-01-10,9:10:00,AM,18.045
2020-01-10,9:20:00,AM,18.045
2020-01-10,9:30:00,AM,18.045
2020-01-10,9:40:00,AM,18.045
2020-01-10,9:50:00,AM,18.045
2020-01-10,10:00:00,AM,18.045
2020-01-10,10:10:00,AM,18.045
2020-01-10,10:20:00,AM,18.045
2020-01-10,10:30:00,AM,18.045
2020-01-10,10:40:00,AM,18.045
2020-01-10,10:50:00,AM,18.045
2020-01-10,11:00:00,AM,18.045
2020-01-10,11:10:00,AM,18.045
2020-01-10,11:20:00,AM,18.045
2020-01-10,11:30:00,AM,18.045
2020-01-10,11:40:00,AM,17.95
2020-01-10,11:50:00,AM,17.855
2020-01-10,12:00:00,PM,17.855
2020-01-10,12:10:00,PM,17.855
2020-01-10,12:20:00,PM,17.76
2020-01-10,12:30:00,PM,17.855
2020-01-10,12:40:00,PM,17.855
2020-01-10,12:50:00,PM,17.855
2020-01-10,1:00:00,PM,17.855
2020-01-10,1:10:00,PM,17.76
2020-01-10,1:20:00,PM,17.855
2020-01-10,1:30:00,PM,17.855
2020-01-10,1:40:00,PM,17.855
2020-01-10,1:50:00,PM,17.855
2020-01-10,2:00:00,PM,17.855
2020-01-10,2:10:00,PM,17.855
2020-01-10,2:20:00,PM,17.855
2020-01-10,2:30:00,PM,17.855
2020-01-10,2:40:00,PM,17.855
2020-01-10,2:50:00,PM,17.855
2020-01-10,3:00:00,PM,17.855
2020-01-10,3:10:00,PM,17.855
2020-01-10,3:20:00,PM,17.855
2020-01-10,3:30:00,PM,17.855
2020-01-10,3:40:00,PM,17.95
2020-01-10,3:50:00,PM,17.95
2020-01-10,4:00:00,PM,17.95
2020-01-10,4:10:00,PM,17.95
2020-01-10,4:20:00,PM,17.95
2020-01-10,4:30:00,PM,17.95
2020-01-10,4:40:00,PM,17.95
2020-01-10,4:50:00,PM,17.95
2020-01-10,5:00:00,PM,17.95
2020-01-10,5:10:00,PM,17.95
2020-01-10,5:20:00,PM,17.95
2020-01-10,5:30:00,PM,17.95
2020-01-10,5:40:00,PM,17.95
2020-01-10,5:50:00,PM,17.95
2020-01-10,6:00:00,PM,17.855
2020-01-10,6:10:00,PM,17.855
2020-01-10,6:20:00,PM,17.95
2020-01-10,6:30:00,PM,17.95
2020-01-10,6:40:00,PM,17.855
2020-01-10,6:50:00,PM,17.855
2020-01-10,7:00:00,PM,17.855
2020-01-10,7:10:00,PM,17.855
2020-01-10,7:20:00,PM,17.855
2020-01-10,7:30:00,PM,17.855
2020-01-10,7:40:00,PM,17.855
2020-01-10,7:50:00,PM,17.76
2020-01-10,8:00:00,PM,17.76
2020-01-10,8:10:00,PM,17.76
2020-01-10,8:20:00,PM,17.76
2020-01-10,8:30:00,PM,17.76
2020-01-10,8:40:00,PM,17.76
2020-01-10,8:50:00,PM,17.76
2020-01-10,9:00:00,PM,17.76
2020-01-10,9:10:00,PM,17.76
2020-01-10,9:20:00,PM,17.76
2020-01-10,9:30:00,PM,17.76
2020-01-10,9:40:00,PM,17.76
2020-01-10,9:50:00,PM,17.665
2020-01-10,10:00:00,PM,17.665
2020-01-10,10:10:00,PM,17.665
2020-01-10,10:20:00,PM,17.665
2020-01-10,10:30:00,PM,17.665
2020-01-10,10:40:00,PM,17.665
2020-01-10,10:50:00,PM,17.665
2020-01-10,11:00:00,PM,17.665
2020-01-10,11:10:00,PM,17.665
2020-01-10,11:20:00,PM,17.57
2020-01-10,11:30:00,PM,17.57
2020-01-10,11:40:00,PM,17.57
2020-01-10,11:50:00,PM,17.57
2020-01-11,12:00:00,AM,17.57
2020-01-11,12:10:00,AM,17.57
2020-01-11,12:20:00,AM,17.57
2020-01-11,12:30:00,AM,17.475
2020-01-11,12:40:00,AM,17.475
2020-01-11,12:50:00,AM,17.475
2020-01-11,1:00:00,AM,17.475
2020-01-11,1:10:00,AM,17.475
2020-01-11,1:20:00,AM,17.475
2020-01-11,1:30:00,AM,17.475
2020-01-11,1:40:00,AM,17.475
2020-01-11,1:50:00,AM,17.379
2020-01-11,2:00:00,AM,17.475
2020-01-11,2:10:00,AM,17.379
2020-01-11,2:20:00,AM,17.379
2020-01-11,2:30:00,AM,17.379
2020-01-11,2:40:00,AM,17.379
2020-01-11,2:50:00,AM,17.284
2020-01-11,3:00:00,AM,17.284
2020-01-11,3:10:00,AM,17.284
2020-01-11,3:20:00,AM,17.284
2020-01-11,3:30:00,AM,17.284
2020-01-11,3:40:00,AM,17.284
2020-01-11,3:50:00,AM,17.284
2020-01-11,4:00:00,AM,17.284
2020-01-11,4:10:00,AM,17.284
2020-01-11,4:20:00,AM,17.284
2020-01-11,4:30:00,AM,17.284
2020-01-11,4:40:00,AM,17.284
2020-01-11,4:50:00,AM,17.284
2020-01-11,5:00:00,AM,17.284
2020-01-11,5:10:00,AM,17.379
2020-01-11,5:20:00,AM,17.379
2020-01-11,5:30:00,AM,17.379
2020-01-11,5:40:00,AM,17.379
2020-01-11,5:50:00,AM,17.379
2020-01-11,6:00:00,AM,17.379
2020-01-11,6:10:00,AM,17.379
2020-01-11,6:20:00,AM,17.379
2020-01-11,6:30:00,AM,17.379
2020-01-11,6:40:00,AM,17.379
2020-01-11,6:50:00,AM,17.475
2020-01-11,7:00:00,AM,17.475
2020-01-11,7:10:00,AM,17.475
2020-01-11,7:20:00,AM,17.475
2020-01-11,7:30:00,AM,17.475
2020-01-11,7:40:00,AM,17.475
2020-01-11,7:50:00,AM,17.475
2020-01-11,8:00:00,AM,17.475
2020-01-11,8:10:00,AM,17.57
2020-01-11,8:20:00,AM,17.57
2020-01-11,8:30:00,AM,17.665
2020-01-11,8:40:00,AM,17.665
2020-01-11,8:50:00,AM,17.665
2020-01-11,9:00:00,AM,17.665
2020-01-11,9:10:00,AM,17.665
2020-01-11,9:20:00,AM,17.665
2020-01-11,9:30:00,AM,17.665
2020-01-11,9:40:00,AM,17.76
2020-01-11,9:50:00,AM,17.76
2020-01-11,10:00:00,AM,17.665
2020-01-11,10:10:00,AM,17.665
2020-01-11,10:20:00,AM,17.665
2020-01-11,10:30:00,AM,17.665
2020-01-11,10:40:00,AM,17.665
2020-01-11,10:50:00,AM,17.665
2020-01-11,11:00:00,AM,17.665
2020-01-11,11:10:00,AM,17.665
2020-01-11,11:20:00,AM,17.57
2020-01-11,11:30:00,AM,17.57
2020-01-11,11:40:00,AM,17.57
2020-01-11,11:50:00,AM,17.475
2020-01-11,12:00:00,PM,17.475
2020-01-11,12:10:00,PM,17.475
2020-01-11,12:20:00,PM,17.475
2020-01-11,12:30:00,PM,17.379
2020-01-11,12:40:00,PM,17.475
2020-01-11,12:50:00,PM,17.475
2020-01-11,1:00:00,PM,17.475
2020-01-11,1:10:00,PM,17.475
2020-01-11,1:20:00,PM,17.475
2020-01-11,1:30:00,PM,17.475
2020-01-11,1:40:00,PM,17.475
2020-01-11,1:50:00,PM,17.475
2020-01-11,2:00:00,PM,17.475
2020-01-11,2:10:00,PM,17.475
2020-01-11,2:20:00,PM,17.475
2020-01-11,2:30:00,PM,17.57
2020-01-11,2:40:00,PM,17.57
2020-01-11,2:50:00,PM,17.57
2020-01-11,3:00:00,PM,17.57
2020-01-11,3:10:00,PM,17.57
2020-01-11,3:20:00,PM,17.57
2020-01-11,3:30:00,PM,17.57
2020-01-11,3:40:00,PM,17.665
2020-01-11,3:50:00,PM,17.665
2020-01-11,4:00:00,PM,17.665
2020-01-11,4:10:00,PM,17.665
2020-01-11,4:20:00,PM,17.665
2020-01-11,4:30:00,PM,17.665
2020-01-11,4:40:00,PM,17.665
2020-01-11,4:50:00,PM,17.665
2020-01-11,5:00:00,PM,17.665
2020-01-11,5:10:00,PM,17.665
2020-01-11,5:20:00,PM,17.665
2020-01-11,5:30:00,PM,17.665
2020-01-11,5:40:00,PM,17.665
2020-01-11,5:50:00,PM,17.665
2020-01-11,6:00:00,PM,17.665
2020-01-11,6:10:00,PM,17.665
2020-01-11,6:20:00,PM,17.665
2020-01-11,6:30:00,PM,17.665
2020-01-11,6:40:00,PM,17.665
2020-01-11,6:50:00,PM,17.665
2020-01-11,7:00:00,PM,17.665
2020-01-11,7:10:00,PM,17.665
2020-01-11,7:20:00,PM,17.665
2020-01-11,7:30:00,PM,17.665
2020-01-11,7:40:00,PM,17.665
2020-01-11,7:50:00,PM,17.665
2020-01-11,8:00:00,PM,17.665
2020-01-11,8:10:00,PM,17.665
2020-01-11,8:20:00,PM,17.665
2020-01-11,8:30:00,PM,17.665
2020-01-11,8:40:00,PM,17.57
2020-01-11,8:50:00,PM,17.665
2020-01-11,9:00:00,PM,17.665
2020-01-11,9:10:00,PM,17.665
2020-01-11,9:20:00,PM,17.665
2020-01-11,9:30:00,PM,17.57
2020-01-11,9:40:00,PM,17.57
2020-01-11,9:50:00,PM,17.57
2020-01-11,10:00:00,PM,17.57
2020-01-11,10:10:00,PM,17.57
2020-01-11,10:20:00,PM,17.57
2020-01-11,10:30:00,PM,17.57
2020-01-11,10:40:00,PM,17.57
2020-01-11,10:50:00,PM,17.57
2020-01-11,11:00:00,PM,17.475
2020-01-11,11:10:00,PM,17.57
2020-01-11,11:20:00,PM,17.475
2020-01-11,11:30:00,PM,17.475
2020-01-11,11:40:00,PM,17.475
2020-01-11,11:50:00,PM,17.475
2020-01-12,12:00:00,AM,17.475
2020-01-12,12:10:00,AM,17.475
2020-01-12,12:20:00,AM,17.379
2020-01-12,12:30:00,AM,17.475
2020-01-12,12:40:00,AM,17.379
2020-01-12,12:50:00,AM,17.379
2020-01-12,1:00:00,AM,17.379
2020-01-12,1:10:00,AM,17.379
2020-01-12,1:20:00,AM,17.379
2020-01-12,1:30:00,AM,17.379
2020-01-12,1:40:00,AM,17.284
2020-01-12,1:50:00,AM,17.284
2020-01-12,2:00:00,AM,17.284
2020-01-12,2:10:00,AM,17.284
2020-01-12,2:20:00,AM,17.189
2020-01-12,2:30:00,AM,17.189
2020-01-12,2:40:00,AM,17.189
2020-01-12,2:50:00,AM,17.189
